WORD	TOTAL_COUNT	WEIGHTED_FREQUENCY
lawfully	613352	0.0000026578281366769616
Danes	590107	0.000002657792741132721
cam	587235	0.000002657760709368796
enhancement	1414286	0.0000026576872786058473
Rank	935758	0.0000026573362799855736
Month	835743	0.00000265731014592301
supplements	1060369	0.0000026573061606692075
suburb	828163	0.0000026563047946008633
draining	794572	0.0000026561595727551713
Enough	789627	0.000002656065093132582
peritoneal	799664	0.000002655917562844314
reminding	879050	0.0000026559063804219085
Daughter	792640	0.0000026557860186377285
Thoreau	828841	0.0000026555965621042554
apostolic	694231	0.000002655401168013875
Beneath	715001	0.000002655087822988107
deposed	647070	0.0000026544903069263855
Yugoslav	1022505	0.0000026544533235649874
molding	790190	0.000002654253825846984
opposes	729215	0.000002653741982818482
coma	859886	0.000002653673934716154
Archer	790886	0.0000026532222142837228
546	731967	0.000002653169636618706
tumours	900114	0.0000026530681000724865
Lynch	1001512	0.000002653009754316179
copious	615673	0.0000026529631856110746
Met	848646	0.000002652905767238525
tremendously	733666	0.0000026528530853765366
rumours	690624	0.0000026526424755982977
larval	812588	0.00000265240861410272
residences	757048	0.0000026519931204339335
metaphors	1236619	0.0000026518917798551555
receivable	849937	0.0000026518641100892294
Dent	909107	0.000002651580810010515
paving	639272	0.000002651499930695218
être	871160	0.0000026514663370658294
invoke	1032225	0.0000026514569718307685
tenderly	593337	0.000002651338368616109
modeled	1155300	0.00000265107949441973
dryness	605618	0.0000026510778510523713
explorer	698547	0.000002650685959103785
4.9	1105179	0.0000026503939279976843
mosque	857073	0.0000026503472247899116
Catalog	987137	0.0000026502890071913425
Responsibility	1012963	0.0000026497080883935878
Floor	901522	0.0000026496410083890165
yonder	504440	0.0000026495583105754278
bedside	786388	0.0000026492476736621888
Wilkes	660567	0.0000026492368161089324
mint	778413	0.0000026491468838845994
rag	719748	0.0000026480167336627994
Northumberland	624118	0.0000026477714577520386
Reactions	899681	0.0000026477651919111994
6.8	1050270	0.0000026475535504584533
Republics	670620	0.0000026474488932782457
Stella	829654	0.0000026469858865655877
Surgical	985217	0.000002646637277499837
precursor	1170574	0.00000264657636102581
Transition	1191779	0.000002646412389619107
ana	727733	0.000002646033144063532
stalls	728158	0.000002645960255426212
Rupert	752118	0.0000026458307202361128
rotational	1087033	0.0000026449754279060445
sacrificial	844482	0.000002644160387281508
providence	676251	0.0000026440999134614795
squared	959621	0.000002643887038251791
riders	805203	0.000002643859960431356
mats	722584	0.000002643522833210658
vertebral	922060	0.000002643292793051921
phonetic	895328	0.0000026427526452455197
AH	981308	0.000002642607933802164
Avoid	1111592	0.0000026425632367948146
Sc	705554	0.0000026417760666721372
Rama	1046634	0.0000026413274389348565
broadened	854783	0.000002640830241837778
brows	648637	0.000002640814979168308
depict	1007901	0.0000026407274894743622
fountains	634192	0.0000026406861684376892
GROUP	873417	0.0000026404907305786425
Blanche	680151	0.0000026403265016841733
scaling	1147001	0.0000026403007042466314
Towns	737357	0.000002639866361148422
contentment	670141	0.000002639822970333725
Brighton	755908	0.0000026395940939693663
anesthetic	916327	0.000002639280846689583
Considerable	707738	0.0000026392705970956815
Separation	891206	0.0000026391620368739966
fares	737155	0.0000026391157863199004
feverish	600917	0.000002639043219515344
elle	823085	0.0000026389717340758347
tailed	885138	0.0000026388898843503383
Honour	675421	0.000002638701031658642
abstractions	798104	0.0000026386913182539535
puppet	856752	0.000002638516141153294
legged	752775	0.0000026383760969093243
stride	760500	0.000002637791810394358
corrupted	759040	0.0000026377480734364993
Comrade	777667	0.0000026373499963357433
superstitions	589137	0.0000026371606368228526
visibly	771907	0.0000026371394471017077
accommodated	898295	0.000002636994423508724
crow	667008	0.000002636940388244623
impurity	893086	0.000002636812671036313
eliminates	946048	0.0000026367559767912747
vaccination	744755	0.0000026354646169808976
Congregational	596901	0.0000026353946271600235
raged	668883	0.0000026353359492038057
frivolous	708825	0.000002635125715468693
departing	739254	0.0000026348911488830353
Mom	1649705	0.000002634826595890172
decayed	593141	0.0000026340548905399568
slum	827668	0.000002633805549789178
smelling	753203	0.0000026335129956966762
mains	551833	0.0000026332378245059997
crisp	882742	0.0000026330639085404136
predominate	795376	0.0000026326925498513983
limestones	589615	0.000002632662853698653
screened	876302	0.000002632619530290394
invites	916300	0.0000026321738792676795
vibrating	652396	0.000002632157389043842
feces	660915	0.0000026320043168534877
psi	946323	0.0000026317719202213256
orchestral	691112	0.0000026315477375447192
Pilgrim	670631	0.000002631251310474417
erratic	818157	0.0000026312467267820602
Anal	1014023	0.0000026310519696835537
Baptists	730298	0.0000026309600606776592
Deputies	654263	0.00000263080749068639
SOUTH	747974	0.0000026305807006475628
OUR	649735	0.0000026303962479893378
champions	694564	0.000002630387876357142
Running	938029	0.0000026303097119730547
absorbs	695282	0.0000026296886640189993
Lansing	734808	0.0000026296122251317454
scroll	945711	0.000002629601869675401
discourses	1105339	0.0000026294989878154227
553	735159	0.000002629409867448389
sunt	630093	0.0000026288433626625107
humiliating	727244	0.0000026284603302448563
Verse	757107	0.000002627361671255216
Clinic	929143	0.000002627127478679099
Paragraph	892494	0.000002627039559908667
lament	763150	0.0000026268821014250204
perceives	904220	0.0000026268095051900035
552	737027	0.00000262660215018165
dependable	714751	0.0000026264093979842752
Burmese	769381	0.000002626355637094503
mM	1512326	0.000002626171930792029
squirrel	688100	0.0000026259930389544192
Sutton	832321	0.0000026257351561074183
U.N.	1168506	0.0000026256389371625787
necessitates	698217	0.000002625294004991934
undivided	646823	0.000002624854885474319
ben	780563	0.0000026246965436805866
grandparents	1081425	0.0000026246689798881135
abnormality	1001054	0.0000026246100269989953
Auckland	782596	0.0000026241461762965104
Ming	911437	0.000002623914367677311
curricula	888240	0.0000026237820662134914
lading	576690	0.000002623724621856994
impair	769596	0.0000026230255707071763
tenancy	769476	0.0000026229728070045255
quam	606358	0.0000026225171429602216
replaces	969846	0.0000026223106767714213
emptiness	970133	0.000002621116312845869
anymore	1711682	0.0000026210952279297562
Chou	848513	0.000002621017442386999
fishery	903663	0.000002620519693244885
Rector	567080	0.0000026204671360298977
Godfrey	694146	0.000002620262587619333
Whom	674756	0.000002620038237733465
fearless	581618	0.0000026195775535859876
Gen	921640	0.0000026190998006106982
cheers	608225	0.000002619084041036786
legality	777108	0.000002618908351498859
multitudes	536163	0.0000026187846223904137
Sung	838767	0.0000026187583611631164
visceral	775863	0.0000026183606859631046
sordid	583199	0.000002618010302040172
Justin	884681	0.00000261783613508501
pl	778845	0.0000026176287357138365
590	743354	0.000002617401080467834
Observation	843704	0.0000026172976126547617
embargo	806599	0.000002617223932331931
perseverance	654195	0.0000026171154809911837
630	765047	0.0000026170750086897206
549	725139	0.0000026169805505171077
Saturn	864290	0.000002616939024732403
penance	696604	0.0000026168691659599528
Liu	1156550	0.0000026168517421701735
Keeping	944458	0.0000026165066638652077
prelude	749000	0.000002616096308117619
cherish	639147	0.0000026158652124182727
postulates	794287	0.000002615827495846473
gastrointestinal	1254906	0.0000026158264410303116
Mecca	741667	0.000002615759501698458
542	721908	0.000002615573530310481
planks	644623	0.0000026153795896979284
pinned	817919	0.0000026148320850862
blooded	636219	0.0000026144982264397658
Routledge	1663340	0.0000026143726555104343
molded	769881	0.000002614196095631755
Franks	682020	0.000002614144048985403
cosmopolitan	739991	0.0000026138682688409404
bulky	715315	0.0000026138573883156584
idiom	877564	0.0000026134719432463587
Textile	800039	0.000002613216624438334
620	755236	0.000002613042770722315
discriminatory	1132685	0.0000026130378322526223
graces	584368	0.0000026129109711126733
Bartholomew	643296	0.000002612908194745598
Choose	1388305	0.000002612781921097904
Amherst	710356	0.000002612757191572056
Eva	931464	0.000002612731811802434
Andes	695408	0.0000026125314871045446
Northeast	1077536	0.000002612362626521669
Hare	796636	0.000002612229844822443
shepherds	664788	0.000002611868712499287
Cherry	776376	0.000002611708726246362
TYPE	1007887	0.0000026116945266280624
Cemetery	872265	0.000002611506946367889
cloths	608532	0.0000026108629088668853
Discipline	820446	0.000002610859458723016
merciful	630090	0.000002610684243983203
fervent	670294	0.0000026106542354453656
synthesized	1208637	0.000002610500103402982
Aristotelian	880441	0.0000026104842064313625
Lawson	835073	0.0000026104023980731884
Meantime	480022	0.0000026100782707698504
551	726204	0.000002609504151996849
monsters	763513	0.000002609127826812753
deter	921374	0.0000026091137591915635
fascist	903964	0.000002609083692555233
bronchial	772815	0.000002609030288399492
marketed	901168	0.0000026090180855160262
blond	1014139	0.000002608967606244241
PROBLEM	839353	0.000002608964957892963
Traditional	1409167	0.0000026087286824181185
slums	763560	0.0000026086832717972843
crawling	761506	0.0000026084797047106113
impotence	809742	0.0000026083979529379586
Nowhere	744082	0.0000026082717030836987
Rec	723693	0.0000026077878316086845
muster	758049	0.000002606974210672402
appended	679169	0.000002606933063559346
dat	689100	0.0000026066943614461197
Herod	700969	0.0000026063908806557264
Retail	805467	0.0000026063394637167682
Rain	850514	0.0000026062817612897036
Au	934849	0.0000026056994902417376
sulfide	771462	0.0000026056729083104036
molds	669229	0.0000026052710860497172
diode	1079084	0.0000026048404879674277
hooked	834652	0.0000026048220614069455
Hindi	1111368	0.0000026047994071205668
gal	696307	0.0000026045318170103324
610	764560	0.0000026044618719504816
steamship	501826	0.0000026043134486667465
pounding	921661	0.0000026040409864749104
Mode	1102041	0.0000026038468395802478
sensitiveness	405952	0.000002603748706114569
Opening	892656	0.000002603681445621732
conspirators	638290	0.0000026036769994137814
clamp	783898	0.0000026035833685734783
regulator	842250	0.0000026033366587199783
friendliness	614109	0.0000026033260208474726
comforting	847631	0.000002602980312082093
80,000	789689	0.000002602733603440618
polishing	708020	0.0000026025061327114372
fodder	753397	0.0000026024779478059732
allegedly	1258837	0.000002601957460242267
FAMILY	867631	0.0000026018974205426038
nod	868471	0.00000260076931510244
console	891769	0.000002600619071377567
reagents	778750	0.0000026002939152447006
Anton	853193	0.000002599936597657273
heaped	599445	0.0000025996230532728663
dipole	1036499	0.000002599408239964039
tort	1028972	0.0000025993816445562943
workable	807878	0.000002599358127633627
glandular	596283	0.000002599245121071222
Bottom	920801	0.000002599177701202855
proficiency	872338	0.0000025991535735928228
gentleness	620725	0.0000025990999014752924
625	742560	0.0000025987163246870574
centrally	1025370	0.0000025985990354349302
ceded	586074	0.000002598593696187693
recur	720076	0.000002598323712152588
typed	1154168	0.0000025979232717736714
facets	1055075	0.000002597855890404311
impotent	685363	0.000002597662482322315
stabilized	1002866	0.0000025973982646498254
Sur	792723	0.00000259709744209377
reunion	804297	0.0000025964881258800563
accelerate	999161	0.000002596307103995419
9.2	1138453	0.000002595586666874748
ceilings	847801	0.0000025951984493803033
creeds	535209	0.0000025949923996003128
athletics	624291	0.0000025943364325105143
chess	873866	0.000002593544899543427
uncontrolled	889257	0.0000025933489958252407
glazed	737588	0.000002593166770918476
bananas	784965	0.0000025930870020456956
mattered	870916	0.0000025924292288537564
allotment	652394	0.00000259236514418061
Functional	1204299	0.0000025922241616999887
maximize	1451995	0.0000025922194104976965
ib	493036	0.000002592177447832108
individualistic	813650	0.0000025921574045901215
glimpses	631120	0.000002591642532529345
coronation	638621	0.000002591180976737114
settler	695672	0.000002591019978902241
annoying	683606	0.000002590534427990903
facie	767299	0.0000025904683497177883
niche	974611	0.0000025903618600930863
Hero	790440	0.000002590113835287425
Editors	1018873	0.0000025898801644574867
Brethren	646407	0.0000025895882626005097
horrid	551540	0.000002589359190525117
Structures	1167331	0.0000025892890044184426
Col	731641	0.0000025891472675472027
magnification	861798	0.0000025890053193229034
NE	1097101	0.0000025888572095461203
culmination	781478	0.0000025883286831904577
crystallized	665459	0.000002588263996102023
coined	819461	0.0000025882497535837175
Lin	1105341	0.000002588240832069195
racism	1699259	0.0000025882122864543615
retaliation	875960	0.0000025879198844172573
sacks	652673	0.0000025878500443732365
conceivably	750948	0.000002587816377735483
shovel	648954	0.0000025875657657668022
Intellectual	929039	0.000002587251707416327
Punch	652853	0.0000025872003010540463
AGE	787453	0.0000025870603886597286
Believe	781324	0.0000025869583879025508
Buren	609582	0.0000025867498637556507
Frau	663416	0.0000025865106772525867
retort	527723	0.0000025864984152644865
usable	946094	0.0000025863935298360622
Salvation	744753	0.000002585701882210832
scepticism	720818	0.000002585612816626752
Twelfth	669280	0.000002585453383131636
spurious	792193	0.000002584898005842555
Vedic	912374	0.0000025847475178345573
Evangelical	755591	0.000002584556693276928
Richelieu	540146	0.0000025843385770782485
procuring	566012	0.0000025840154744992537
Dartmouth	659842	0.0000025836911807735635
tertiary	978534	0.0000025834843342364688
patented	676533	0.0000025828333293969838
runners	774453	0.000002582748442388491
Conway	729788	0.0000025824914943560576
keepers	616528	0.0000025823686653318584
565	728654	0.0000025823037149966253
kiln	647842	0.000002581972653558261
quantitatively	832806	0.0000025818169984993306
plurality	875743	0.000002581279771940863
MICHIGAN	753370	0.0000025812385976233304
psychiatry	1034143	0.0000025812197442719645
jurors	913630	0.000002580992280178571
Keller	910264	0.0000025803664453916795
innovative	1708872	0.0000025801299752076625
buff	588160	0.000002579622025658334
demolished	765550	0.0000025794857786908243
procurement	1107381	0.0000025792336709511394
jaundice	703864	0.0000025791731792205805
NAME	1110774	0.00000257897001881553
barge	681945	0.000002578884454147865
Abdul	892177	0.0000025787438452727777
N.W.	835148	0.0000025785028185181676
summation	867802	0.000002578461819566002
usages	629739	0.0000025782135566676536
discreet	712840	0.0000025778712874864104
posteriorly	686589	0.0000025777851533922046
tit	643357	0.000002577627806995624
culminated	767823	0.000002577429545593701
Aluminum	726742	0.0000025773815075580203
antiseptic	514785	0.0000025772593586698477
Ans	488027	0.0000025771930877957787
548	710449	0.0000025770380323908582
Faulkner	1074175	0.00000257701941294849
unpredictable	1180302	0.000002576637641531318
endocrine	951683	0.0000025764164930210183
Briggs	786609	0.000002576306984724495
bequeathed	601151	0.0000025757192528927445
sucrose	901359	0.0000025751655443678807
Ta	800220	0.000002574733384476927
revert	708452	0.000002574579340058425
Correlation	909546	0.000002574511724292802
alumina	726111	0.000002574158439648416
unrestricted	776208	0.000002573734597046475
Ego	754265	0.000002573650418277091
Stamp	651050	0.0000025736180229005978
aber	793596	0.0000025734345953614353
lily	641463	0.0000025734255735047856
SIR	522948	0.0000025733729057480746
Creative	1027030	0.0000025732428277741473
hates	714875	0.0000025732211733368297
populous	614498	0.0000025730155981078885
Entry	1048506	0.000002572978174382046
helplessness	860516	0.000002572955200906707
insulted	658426	0.0000025725680176124553
sparse	935616	0.000002572517890070144
stressing	1008472	0.0000025723477475873543
sporadic	852024	0.00000257232404057
Timber	663048	0.000002572107259103192
admirer	635001	0.0000025720498823740963
stipulation	650330	0.0000025719377923227155
Lateral	845245	0.000002571753824863723
Solutions	891628	0.0000025717099457032015
homeless	1103287	0.000002571219976846144
Kitty	712467	0.000002571132696457923
unclear	1564239	0.0000025710832790389583
consummation	614243	0.0000025708037844873673
Okay	1578476	0.000002570697519252033
portray	949262	0.0000025705678632343948
renounced	645366	0.0000025705163630178452
Jacobs	1009039	0.000002570351241739621
ms	1250790	0.0000025702258484537396
Sit	804674	0.00000257018612333051
odour	560420	0.0000025698668626450093
rocking	809174	0.000002569716666194215
betrayal	934985	0.0000025694612832881847
WHEN	706031	0.000002569257441117396
exploiting	939793	0.0000025692418699753653
nobler	483654	0.000002569214931886081
Palm	907805	0.0000025691439576917623
WILL	730587	0.0000025691389782212067
Artists	1013405	0.000002568851553742283
puncture	711535	0.000002568670499250684
societal	1432361	0.000002568244937979481
outsider	969231	0.0000025680862252627114
Door	765899	0.000002567852198608777
Siberian	696448	0.0000025676527398677596
facilitating	1009579	0.0000025673689235165434
psychoanalytic	1176392	0.000002567216845219399
postoperative	1252074	0.000002566464176047551
7.6	1065157	0.0000025663857780796236
silicate	688731	0.0000025663007374484505
même	841394	0.0000025661881757641144
INTERNATIONAL	930000	0.0000025661763708682614
forties	863935	0.0000025656646510278314
amber	678640	0.0000025656026082505716
ghastly	580815	0.0000025651075658287273
Tr	728497	0.0000025651027877998742
Lyman	680559	0.0000025649402850419884
constructs	1313068	0.000002564777275125198
MD	1703735	0.000002564637018314729
Breton	768349	0.0000025643498373517944
Seine	633477	0.0000025642317279577837
spans	784026	0.0000025640273774512543
dripping	720928	0.0000025639560323496807
Pompey	553116	0.0000025639507650204664
Concepts	1275258	0.0000025639286896546005
Participation	1168578	0.0000025638970472681305
turtle	786107	0.000002563591134722062
eh	676699	0.000002563387722206414
pastors	715993	0.000002562890230475187
Oct	1080839	0.00000256278132920605
mathematician	743954	0.00000256276997912189
reminiscences	609404	0.000002562768593220624
facilitates	1007174	0.0000025627503581696365
1300	808823	0.0000025626777678224834
Ultimately	1103918	0.000002562416717047592
Thoughts	800275	0.0000025621669541831213
Saskatchewan	794332	0.000002562085879408062
dc	1024344	0.0000025619883145370163
imagining	870592	0.000002561684553091234
sculptures	896570	0.000002561332273850357
Neo	877128	0.0000025611321086498474
massage	855016	0.00000256099567869859
Including	766782	0.0000025609083184272623
Granada	655422	0.000002560724957759842
blues	1097391	0.0000025605023137053537
mahogany	638100	0.000002560472733363548
arcs	758265	0.00000256035782206013
trance	795906	0.000002560238071069201
possessor	583970	0.0000025602199841593986
pessimistic	878158	0.000002559981380674393
averted	636686	0.0000025598438126906204
blanks	703569	0.00000255966005400682
adopts	832568	0.0000025592281830802266
punched	900429	0.0000025589611107345674
importing	863261	0.0000025586766499911912
revisions	1039882	0.000002558610652327859
peach	655608	0.00000255858656802785
olfactory	786408	0.0000025585670184311965
Rao	1063550	0.0000025584904518780034
exiles	707504	0.000002558457682158867
Districts	683554	0.000002558140009376272
Chancery	569564	0.0000025577686151596272
xix	624544	0.0000025575897960885418
Leaders	895458	0.000002557405099360183
557	708533	0.0000025574019176274713
frighten	676787	0.0000025572709666478904
overlying	779621	0.000002557098994869377
cation	965774	0.0000025570726249001612
flatter	639415	0.000002556910569048648
fowls	441160	0.0000025567967723263867
MM	994166	0.0000025566359916130757
informative	1100064	0.0000025564790098385393
denunciation	638911	0.000002556125810419583
Oswald	830228	0.0000025558041704515527
highlands	751345	0.0000025556765432107347
Publisher	1049648	0.0000025553463108330798
drastically	1123055	0.0000025548858755318007
Childhood	1011467	0.0000025545730828030457
desertion	617145	0.000002554386092609045
Advocate	714465	0.000002554351668205126
10.00	736991	0.0000025540815154912594
Beverly	1135613	0.0000025540571454586723
seclusion	622454	0.000002553229615642677
spit	805634	0.0000025530315993519137
¥	799794	0.00000255300468243333
specifies	1275818	0.0000025529997958409463
vide	594583	0.000002552967615942259
chilled	732286	0.0000025528331546629084
misconduct	812438	0.0000025526250708037525
Resource	1654295	0.0000025522667474071263
congratulate	590121	0.0000025519661232854873
ravine	578732	0.000002551884140506919
diligent	650333	0.0000025515484629229376
601	756569	0.00000255134201072089
wisest	527533	0.000002551183697032642
recital	603373	0.0000025509795453683094
impulsive	723069	0.000002550716038273644
undertakes	647983	0.000002550681704410725
seniority	887416	0.000002550074567531563
Wolff	856442	0.000002550033469932876
Greeley	581426	0.000002549687746391436
Included	912315	0.000002549595838101348
soothing	733499	0.000002549228004006708
deduce	763519	0.0000025491323118008687
omitting	660935	0.000002549112596783825
conserve	785881	0.000002549013423698737
compromised	983513	0.0000025487013754680707
Regardless	1100880	0.0000025486034825767496
Allow	889480	0.000002548509147534431
blush	635019	0.000002548126319936625
Ken	1269553	0.000002548064981451364
Prohibition	679920	0.0000025478214569181845
boon	592412	0.0000025476438815518807
tt	661226	0.000002547550891671418
Arithmetic	603139	0.000002546756690581974
U.K.	1181127	0.000002546647011976116
chi	1039389	0.000002546506970564688
diplomat	783769	0.00000254641044053581
deductible	967511	0.00000254620886973279
06	887032	0.0000025460945819349425
criticised	725865	0.000002546089803190422
harassed	674440	0.0000025460307528681724
Forward	920297	0.00000254593765969076
Indus	808112	0.0000025456596079717053
relentless	787568	0.0000025453239914398882
broadening	899322	0.0000025451994585909107
Increasing	985707	0.00000254515580555189
Storm	841846	0.0000025450605244244494
Mabel	670053	0.000002544997038694427
withered	602941	0.000002544937366580804
overland	644974	0.000002544871808156853
bales	552409	0.000002544461098917909
breathless	616702	0.0000025437470037471655
Rene	937086	0.0000025435969181273833
steaming	670601	0.000002543146358600695
Bowen	838140	0.0000025430780721650494
unites	623706	0.0000025428946906158275
obsession	989647	0.000002542849393008293
apparel	716086	0.000002542710764848895
helper	908571	0.000002542657003956292
whales	898278	0.00000254259468162351
butterflies	706808	0.0000025424395217685046
spirituality	1057413	0.0000025423649219740092
Feet	557331	0.0000025422825002516504
Hands	773274	0.0000025410285629136978
bituminous	471495	0.0000025408870913172778
Dayton	699795	0.0000025408104729233385
mockery	685612	0.0000025404975709049865
etiquette	635549	0.000002540425711662689
imbued	676752	0.0000025403711257927183
0.10	975525	0.0000025402284011662237
Assyrian	614909	0.0000025399485854789543
achieves	958754	0.0000025399288696026407
shrinking	752472	0.000002539852601410244
wrap	1012479	0.0000025392197289721835
Cutting	721142	0.0000025391550741119147
dagger	652557	0.0000025390836088130527
blacksmith	612646	0.000002538764948728439
barter	664849	0.0000025384883104297465
alluvial	691254	0.000002538415377571286
Alfonso	700283	0.0000025382742453617512
enjoyable	856866	0.000002537916944957454
juices	701691	0.0000025374596928151343
learners	1338006	0.000002537122041208749
Advances	1122564	0.000002537098501992599
Needs	1101273	0.00000253703893101305
thirsty	676802	0.000002536814276304865
Linear	1144296	0.000002536357777755791
forbids	614648	0.0000025363504054367907
camped	635598	0.0000025362617396470006
fringes	791725	0.0000025360366449822633
Heating	641700	0.0000025359761994266197
Generation	1162597	0.0000025359490642560337
Meetings	746127	0.000002535726875357779
attic	770553	0.0000025347143055948274
pitcher	821574	0.0000025338958151300096
molasses	579672	0.000002533769639107407
promoter	970925	0.000002533759181197273
senseless	675893	0.0000025334064247714977
Plateau	785347	0.000002533185508672284
Custom	754204	0.0000025329632793066548
Marguerite	693099	0.0000025329451700507187
manifesto	768705	0.000002532757583398599
initiating	1062369	0.0000025325173190273487
invariable	540908	0.0000025324031327840247
fins	734188	0.000002532063191389986
Integration	1234464	0.0000025319946243934642
mar	685084	0.00000253168735524945
occipital	694941	0.000002531617096160179
pioneering	995185	0.000002531433071119009
ester	770726	0.000002531056967560667
murderers	667029	0.000002530801895242968
Beth	1228283	0.0000025307626981076604
badge	698466	0.0000025306423832662962
squadrons	628066	0.000002530412265414835
cyclical	927635	0.000002530303641150104
jewel	667333	0.000002530223052490818
gratefully	757403	0.00000252979671622158
liberally	594533	0.000002529397195213826
exemptions	840096	0.0000025293061487041088
THEIR	643769	0.0000025292519493267584
pessimism	741280	0.000002529205019941501
660	725067	0.0000025286556341952485
Phone	1452940	0.0000025283596375016902
Steps	970832	0.0000025282706888910596
spore	598146	0.0000025282418244648435
sojourn	581182	0.000002528155036832846
Clean	997186	0.000002527214028204694
courtiers	593282	0.000002526687717380879
Bertrand	747555	0.0000025265229796095832
amusements	490919	0.0000025258379683635983
gasped	791432	0.000002525748275861379
ME	1148817	0.000002525349556326782
Altogether	625558	0.0000025253395963893106
Leaf	721354	0.000002525119364095692
identities	1568732	0.0000025248932543927608
edible	761253	0.0000025248043756494687
auditorium	704967	0.0000025247078321121105
dysentery	538716	0.000002524690164636481
Compound	713056	0.000002524685004526591
incessantly	565826	0.0000025245896937829597
Discourse	1013719	0.0000025244047230666727
oblige	625308	0.000002524160436630192
offshore	1233224	0.0000025241067840623486
antimony	503679	0.000002523964487197868
beaver	628508	0.0000025238464650006244
unwillingness	793151	0.000002523478084195937
WHICH	585919	0.0000025233679785504274
Marian	825328	0.000002523200165541162
IEEE	1714900	0.0000025229135769725464
Sanitary	548576	0.00000252266670827133
Jurisdiction	699001	0.0000025225822080610754
overboard	596130	0.0000025224117599301105
stitch	806009	0.0000025223601573947127
abbreviated	867193	0.000002522318890964049
symptomatic	1026187	0.0000025221286049354703
adherent	576194	0.0000025220950790244305
Johannesburg	847642	0.0000025210892060391858
silvery	595487	0.0000025208190308836894
sociologists	1037046	0.0000025207511107017905
Israelites	788921	0.00000252063931804769
rendezvous	659449	0.000002520529125874009
bandage	602853	0.0000025204909907558634
Charley	683334	0.000002520468258874301
resorts	769689	0.000002520066632394862
bodied	706184	0.000002519435552554339
ID	1498880	0.000002519160847114558
uniquely	1188567	0.0000025191134554792194
Kind	715680	0.0000025189295180676685
distributor	852372	0.0000025186722882884
reeds	613920	0.000002518617856181118
Hawk	793329	0.0000025185643701033177
ly	806044	0.000002518112308285485
staggering	771339	0.0000025179455938404466
friars	588058	0.000002517537526294551
Gram	830073	0.0000025173098869110637
visionary	812373	0.0000025169324960407365
Karen	1445064	0.0000025169164899363932
fluoride	879525	0.0000025168796155438246
corridors	800626	0.0000025168572445023383
profane	661852	0.0000025168515939276362
gangs	872644	0.0000025167835190559535
errand	528793	0.000002516768511448617
Managing	1240266	0.0000025166650788050224
pouch	744801	0.0000025165055926268454
goin	589448	0.0000025162060503315578
Trustee	669737	0.0000025161404569431967
EEC	1320882	0.00000251600482371618
fo	721921	0.000002515976852777417
Nationalism	935743	0.000002515288368526115
afferent	778731	0.0000025151365066154206
Olympic	1086848	0.000002514671974913874
Mather	683268	0.0000025142079900675483
tracking	1332782	0.000002513892107594308
Flood	803375	0.000002513875321479039
electro	570879	0.000002513553774634266
556	696743	0.0000025133929267000125
hy	780799	0.0000025129531498568336
Kellogg	646202	0.0000025128158922371937
convection	929037	0.000002512754103437796
Teresa	947847	0.0000025127383889420468
Barber	833436	0.000002512355327941786
Rex	801222	0.000002512351499886255
moulding	609684	0.0000025122049571712497
nervously	765565	0.000002512013603734708
grievous	557284	0.0000025119501328669477
Charges	679001	0.0000025116692639871542
articular	781773	0.0000025110316399015093
Ptolemy	665124	0.000002511020008850054
repetitions	745799	0.000002510969209912569
Formal	1003648	0.0000025107092274819707
maturing	701101	0.000002510465989652886
negligent	810811	0.000002510353676753637
Volunteers	732636	0.0000025103350968612573
Swinburne	513193	0.000002510084092305149
Stafford	712813	0.0000025098160517354046
spices	774088	0.000002509756009212932
assaults	778711	0.000002509738228824663
stigma	809535	0.0000025097362203976603
Bolivar	555220	0.00000250957682415912
tightened	904221	0.000002509363032654061
Beard	661736	0.0000025092672135846804
comprehended	600976	0.00000250923599642823
Knopf	1012964	0.000002509054254516707
Decree	800138	0.000002508976003288119
XXVIII	496309	0.0000025086146167999228
consular	587751	0.0000025084832179569687
contemptuous	593488	0.000002508349165649341
Davenport	634203	0.0000025082764063565326
Harlem	980865	0.000002508196218396843
canonical	985913	0.0000025080749929459313
Optical	1048852	0.0000025080135487263773
Novel	995220	0.00000250771855921093
Silence	837356	0.0000025075419706053263
dainty	477705	0.0000025073575369582535
Lou	992890	0.0000025067691739101286
La.	638870	0.0000025067505294316055
swam	682555	0.000002506584795275134
materialistic	668286	0.000002506514651669787
Ely	617668	0.0000025064917135902985
Grants	931146	0.000002506465571939783
Ovid	687651	0.000002506137078435907
femur	705929	0.0000025060869990976498
whitish	529889	0.000002506080624708915
SCIENCE	755531	0.0000025057927178325664
confiscation	575355	0.000002505571041381129
garlic	1285312	0.0000025055253667622643
impacts	1499310	0.0000025053212719459077
Walk	884122	0.0000025051627056084364
exporting	920769	0.0000025048186392428296
formulations	1169539	0.0000025045120640249473
Montaigne	644575	0.0000025041831570911834
strap	715525	0.0000025038459762250223
consultants	1319084	0.0000025037158879745482
Diesel	511884	0.0000025031935794579265
Deposits	615952	0.000002503164918148349
planetary	867360	0.000002503078378253502
skulls	628511	0.000002502950311643114
citation	941620	0.0000025026811774004844
Ft	660972	0.000002502294252456181
strikers	710962	0.0000025022432996269416
abbey	656488	0.000002502179706612911
selects	879028	0.0000025020733650423262
naught	507618	0.0000025019880262700992
Tube	640026	0.0000025016849500160694
exemplary	924950	0.0000025015462115157682
Hz	1465282	0.0000025014710308755685
Manor	655216	0.0000025010435947848385
